RowNumber,Exited,P_Hat
7490,0,0.145866107
7491,0,0.093737943
7492,0,0.194639096
7493,1,0.045846071
7494,0,0.112658236
7495,0,0.10637172
7496,0,0.041980895
7497,0,0.264670437
7498,0,0.064143449
7499,0,0.100980175
7500,1,0.906365454
7501,0,0.227244794
7502,0,0.352313464
7503,1,0.15437788
7504,0,0.199846016
7505,1,0.061350375
7506,0,0.065720527
7507,1,0.318834605
7508,1,0.453974908
7509,0,0.348349715
7510,0,0.129158909
7511,0,0.040521446
7512,0,0.139542406
7513,0,0.1631351
7514,0,0.079635958
7515,1,0.600929231
7516,0,0.104994138
7517,0,0.205648351
7518,1,0.537785765
7519,0,0.090414458
7520,0,0.272323254
7521,0,0.114105204
7522,0,0.242615601
7523,1,0.153801349
7524,0,0.493023114
7525,0,0.153551058
7526,0,0.129157404
7527,0,0.646181546
7528,0,0.11064294
7529,0,0.306161421
7530,0,0.091850144
7531,0,0.458586647
7532,0,0.232035707
7533,0,0.074915243
7534,1,0.642777346
7535,0,0.030413963
7536,0,0.425089659
7537,1,0.27731623
7538,0,0.091755635
7539,0,0.072895029
7540,0,0.229874734
7541,0,0.147303482
7542,0,0.024218982
7543,0,0.070074791
7544,0,0.172221391
7545,0,0.121038905
7546,0,0.058653005
7547,0,0.257539457
7548,0,0.04439846
7549,0,0.628190124
7550,1,0.556282488
7551,0,0.120600632
7552,0,0.26508796
7553,0,0.571346628
7554,0,0.072220311
7555,1,0.096626106
7556,0,0.156474008
7557,1,0.09273849
7558,0,0.120218233
7559,1,0.239389447
7560,0,0.126340958
7561,0,0.198070558
7562,0,0.206494965
7563,0,0.105781396
7564,0,0.14148689
7565,1,0.14741235
7566,1,0.380020327
7567,1,0.163033034
7568,1,0.167888056
7569,0,0.25441824
7570,0,0.037973452
7571,1,0.124342882
7572,1,0.137226958
7573,0,0.148673244
7574,0,0.21782859
7575,0,0.190097345
7576,0,0.279147276
7577,0,0.025668158
7578,0,0.191304494
7579,0,0.299427712
7580,0,0.226042129
7581,1,0.041130511
7582,0,0.191686255
7583,0,0.332654496
7584,0,0.060518983
7585,0,0.218426457
7586,1,0.115361112
7587,0,0.066147334
7588,0,0.284323952
7589,0,0.037805757
7590,0,0.065575988
7591,1,0.25604007
7592,0,0.072056693
7593,0,0.4179694
7594,0,0.113211997
7595,0,0.039716222
7596,0,0.410073463
7597,0,0.165766073
7598,0,0.071739162
7599,1,0.673586764
7600,1,0.447059391
7601,0,0.042177688
7602,0,0.030858692
7603,0,0.169422967
7604,1,0.117415309
7605,1,0.650801841
7606,0,0.052490071
7607,0,0.127713232
7608,0,0.226988096
7609,0,0.050747155
7610,0,0.287824402
7611,0,0.061653683
7612,0,0.128298997
7613,0,0.039262513
7614,0,0.089865055
7615,0,0.120528173
7616,0,0.083034939
7617,0,0.134731298
7618,0,0.039716222
7619,0,0.245101475
7620,0,0.156334241
7621,0,0.111996398
7622,0,0.14387747
7623,0,0.203716405
7624,0,0.215047591
7625,0,0.452966886
7626,0,0.047131804
7627,0,0.553463107
7628,0,0.103678801
7629,0,0.087642352
7630,1,0.877417948
7631,0,0.187909186
7632,0,0.080210672
7633,0,0.288056509
7634,1,0.617931996
7635,0,0.13888379
7636,0,0.181859199
7637,1,0.812489313
7638,0,0.055172377
7639,0,0.089052063
7640,0,0.093934569
7641,0,0.399990584
7642,0,0.02854459
7643,0,0.075000925
7644,0,0.05344804
7645,0,0.076466771
7646,0,0.339610323
7647,0,0.056859315
7648,0,0.025699109
7649,0,0.141801368
7650,0,0.072566208
7651,0,0.386699766
7652,0,0.447307315
7653,0,0.075200818
7654,1,0.198421205
7655,0,0.111791134
7656,0,0.070478709
7657,0,0.310622291
7658,0,0.096987383
7659,1,0.409455465
7660,0,0.045304202
7661,0,0.133969888
7662,1,0.21551812
7663,1,0.273033826
7664,0,0.056895597
7665,0,0.047168292
7666,0,0.193590069
7667,0,0.022717563
7668,0,0.027339074
7669,0,0.487387301
7670,0,0.137506424
7671,0,0.068745229
7672,1,0.180648618
7673,0,0.085721316
7674,0,0.258317126
7675,0,0.107110412
7676,0,0.198640607
7677,0,0.101110363
7678,0,0.183198158
7679,1,0.127093808
7680,0,0.045691804
7681,0,0.018509705
7682,1,0.052631183
7683,0,0.026388211
7684,0,0.067063838
7685,0,0.096034831
7686,0,0.236283901
7687,0,0.096299951
7688,1,0.304007892
7689,1,0.456939611
7690,0,0.411378562
7691,0,0.130487371
7692,0,0.132172891
7693,0,0.873154959
7694,0,0.579360416
7695,0,0.473431846
7696,1,0.571506939
7697,1,0.250218746
7698,0,0.2558706
7699,1,0.184699051
7700,0,0.075477711
7701,0,0.180725115
7702,1,0.159797103
7703,0,0.076503431
7704,0,0.631034546
7705,0,0.154521194
7706,1,0.064175422
7707,0,0.031046171
7708,0,0.132341105
7709,0,0.136138274
7710,0,0.450772974
7711,0,0.114278005
7712,1,0.264275571
7713,0,0.086244763
7714,0,0.42096473
7715,0,0.047750022
7716,1,0.499838382
7717,0,0.042552191
7718,0,0.08571719
7719,1,0.624195607
7720,0,0.591172678
7721,0,0.316774047
7722,0,0.250123777
7723,0,0.035740265
7724,0,0.040466282
7725,1,0.080189997
7726,0,0.262611156
7727,0,0.446937193
7728,0,0.35583026
7729,0,0.058678123
7730,1,0.177906025
7731,0,0.097691438
7732,1,0.42475544
7733,0,0.169462743
7734,1,0.793765081
7735,0,0.158062946
7736,1,0.199513614
7737,0,0.151468793
7738,1,0.179786656
7739,0,0.10405411
7740,0,0.065936516
7741,1,0.205198751
7742,0,0.329945738
7743,0,0.026068408
7744,0,0.115525968
7745,0,0.179035855
7746,0,0.080726621
7747,0,0.072819917
7748,0,0.028171545
7749,1,0.381237875
7750,1,0.21296013
7751,0,0.021904052
7752,0,0.212125847
7753,0,0.127353928
7754,0,0.200621076
7755,1,0.330290203
7756,0,0.038125206
7757,0,0.108455947
7758,0,0.072470901
7759,0,0.060473152
7760,1,0.509649891
7761,1,0.237532619
7762,0,0.084363236
7763,0,0.149033834
7764,0,0.091652079
7765,1,0.567997496
7766,0,0.624495047
7767,0,0.112824341
7768,1,0.662164469
7769,0,0.093699956
7770,0,0.054899173
7771,0,0.040188815
7772,0,0.080459446
7773,1,0.670462904
7774,1,0.603716261
7775,0,0.169853132
7776,0,0.155935723
7777,0,0.347478527
7778,0,0.030868504
7779,0,0.029074005
7780,0,0.207743229
7781,0,0.147514442
7782,0,0.146408089
7783,0,0.200630772
7784,1,0.329167385
7785,0,0.431433656
7786,0,0.020806448
7787,0,0.073555477
7788,0,0.270188932
7789,0,0.561672642
7790,0,0.333412948
7791,0,0.018010884
7792,0,0.373656831
7793,0,0.159296088
7794,0,0.231047989
7795,0,0.054991616
7796,0,0.450358464
7797,0,0.071532327
7798,0,0.291181986
7799,0,0.235160666
7800,0,0.214864294
7801,1,0.693251223
7802,1,0.434962307
7803,0,0.312265193
7804,0,0.713188301
7805,0,0.442690564
7806,0,0.054982175
7807,0,0.050900728
7808,0,0.115095348
7809,1,0.740441473
7810,1,0.11689605
7811,0,0.395372312
7812,0,0.116378613
7813,0,0.175451695
7814,1,0.825425501
7815,0,0.384174436
7816,0,0.154047378
7817,0,0.167831386
7818,0,0.200388605
7819,0,0.183842482
7820,0,0.027918531
7821,0,0.152633375
7822,0,0.060445591
7823,1,0.552708432
7824,0,0.089352456
7825,0,0.180289555
7826,1,0.208723505
7827,1,0.689752924
7828,0,0.064611132
7829,0,0.150524562
7830,0,0.090939503
7831,0,0.06198692
7832,0,0.072737896
7833,1,0.117765267
7834,0,0.047873141
7835,1,0.383489831
7836,0,0.319901061
7837,0,0.174116142
7838,1,0.23972867
7839,0,0.178724037
7840,0,0.027390938
7841,0,0.361136842
7842,1,0.334273845
7843,0,0.239674204
7844,1,0.429427874
7845,0,0.085902213
7846,0,0.042735828
7847,0,0.05764891
7848,0,0.037715304
7849,0,0.206694968
7850,0,0.19383077
7851,0,0.204937631
7852,1,0.805378662
7853,0,0.15050476
7854,1,0.350610331
7855,0,0.101106331
7856,0,0.572304604
7857,0,0.371654079
7858,0,0.074105216
7859,0,0.027656852
7860,0,0.093890696
7861,0,0.047028768
7862,0,0.037027292
7863,0,0.11442398
7864,0,0.135659389
7865,0,0.037588303
7866,0,0.028486808
7867,0,0.123161823
7868,0,0.154348122
7869,0,0.114231341
7870,1,0.388232189
7871,0,0.131035676
7872,0,0.098985441
7873,0,0.321124347
7874,0,0.050280447
7875,0,0.103132263
7876,0,0.317395579
7877,1,0.227754257
7878,1,0.307737137
7879,1,0.260352551
7880,0,0.247214886
7881,0,0.200872611
7882,0,0.081532663
7883,1,0.560293774
7884,0,0.14000007
7885,1,0.200131593
7886,0,0.297459394
7887,0,0.079798697
7888,0,0.345876847
7889,0,0.185673016
7890,0,0.406544006
7891,0,0.11260171
7892,0,0.234429581
7893,0,0.052276528
7894,0,0.212905293
7895,1,0.559158274
7896,0,0.102620677
7897,0,0.16510008
7898,0,0.041996311
7899,0,0.596447051
7900,0,0.237300252
7901,1,0.439014103
7902,0,0.296820817
7903,0,0.091999286
7904,0,0.040852562
7905,0,0.062432262
7906,0,0.060133601
7907,0,0.082225534
7908,0,0.18968613
7909,0,0.043408844
7910,1,0.485992616
7911,0,0.040729658
7912,0,0.070697429
7913,0,0.064209235
7914,0,0.138351356
7915,0,0.040569857
7916,1,0.338183345
7917,0,0.103992032
7918,0,0.325521283
7919,0,0.144317146
7920,0,0.047807643
7921,0,0.05848918
7922,0,0.071305657
7923,0,0.142407012
7924,0,0.071910593
7925,0,0.084068281
7926,0,0.062336381
7927,1,0.536145661
7928,1,0.225162551
7929,0,0.188257278
7930,0,0.086661179
7931,0,0.148185419
7932,0,0.279694477
7933,0,0.187999506
7934,0,0.551424115
7935,0,0.049168142
7936,0,0.037733138
7937,0,0.052620987
7938,1,0.129371908
7939,0,0.144503397
7940,0,0.067239521
7941,0,0.154882891
7942,0,0.122559486
7943,1,0.127152618
7944,1,0.277521162
7945,1,0.126209818
7946,0,0.124136584
7947,0,0.243641214
7948,0,0.237408435
7949,0,0.029323927
7950,1,0.409198698
7951,0,0.192442219
7952,0,0.21314412
7953,0,0.145474627
7954,0,0.235818278
7955,0,0.101060791
7956,0,0.162558849
7957,0,0.517923645
7958,0,0.153252265
7959,0,0.054800025
7960,0,0.247822804
7961,0,0.125997824
7962,0,0.110509743
7963,1,0.524747099
7964,0,0.048338771
7965,0,0.307055814
7966,1,0.493451586
7967,0,0.063046004
7968,0,0.221150755
7969,0,0.114295016
7970,1,0.527011058
7971,0,0.035397016
7972,0,0.074636677
7973,0,0.111318236
7974,0,0.244754588
7975,1,0.286342922
7976,0,0.176514238
7977,0,0.141301915
7978,0,0.130255135
7979,0,0.295364195
7980,0,0.106480054
7981,0,0.114122417
7982,0,0.32811386
7983,0,0.108917335
7984,0,0.242269691
7985,0,0.351284973
7986,0,0.099347739
7987,0,0.205653785
7988,0,0.115065176
7989,0,0.172518043
7990,0,0.145195127
7991,0,0.137202733
7992,0,0.250297809
7993,0,0.232155765
7994,0,0.243755866
7995,1,0.077533263
7996,0,0.420494568
7997,0,0.039224375
7998,0,0.187291551
7999,1,0.156572806
8000,0,0.08635377
8001,0,0.109322356
8002,0,0.089244124
8003,0,0.132212533
8004,1,0.226214117
8005,0,0.084054782
8006,0,0.237284178
8007,0,0.160950835
8008,1,0.096988955
8009,0,0.579368946
8010,0,0.15584923
8011,1,0.570159444
8012,0,0.066479604
8013,0,0.060347365
8014,0,0.123597037
8015,0,0.126305059
8016,0,0.098467992
8017,0,0.171249051
8018,0,0.575061242
8019,1,0.149245239
8020,0,0.621815923
8021,0,0.194325872
8022,0,0.121417134
8023,1,0.207396756
8024,0,0.044137347
8025,0,0.045357514
8026,0,0.027742278
8027,0,0.084575805
8028,1,0.222741064
8029,0,0.044422924
8030,0,0.12331911
8031,1,0.05835987
8032,0,0.186294202
8033,0,0.038321089
8034,0,0.039196096
8035,0,0.176620434
8036,0,0.064302181
8037,0,0.046476485
8038,0,0.316742297
8039,0,0.647472839
8040,0,0.142374847
8041,0,0.074599369
8042,1,0.336276195
8043,1,0.171821374
8044,0,0.126925779
8045,1,0.049202632
8046,0,0.164687155
8047,0,0.390751174
8048,0,0.252912793
8049,0,0.042487702
8050,1,0.160516988
8051,0,0.09533116
8052,1,0.476443368
8053,0,0.183918395
8054,0,0.236208453
8055,1,0.644317226
8056,0,0.089796804
8057,1,0.371113414
8058,0,0.338218202
8059,0,0.476095528
8060,0,0.076353733
8061,1,0.304415934
8062,0,0.035087515
8063,1,0.331301405
8064,0,0.31638068
8065,0,0.072721094
8066,1,0.579978684
8067,0,0.432905711
8068,0,0.130959854
8069,0,0.080919013
8070,0,0.377651593
8071,0,0.223678697
8072,1,0.121215194
8073,1,0.551662735
8074,0,0.161494036
8075,0,0.109604546
8076,1,0.497026782
8077,1,0.195093457
8078,0,0.086557825
8079,0,0.187169917
8080,0,0.128214727
8081,0,0.306145423
8082,0,0.090826301
8083,0,0.060132889
8084,0,0.089688993
8085,0,0.07576557
8086,0,0.090449523
8087,0,0.40559552
8088,0,0.14021428
8089,1,0.246483964
8090,0,0.058162302
8091,0,0.155188711
8092,0,0.032331165
8093,0,0.072909119
8094,0,0.240366904
8095,0,0.297048364
8096,1,0.412387951
8097,0,0.124263051
8098,1,0.429317449
8099,1,0.797408196
8100,0,0.065035048
8101,0,0.093752263
8102,1,0.499574901
8103,0,0.350828664
8104,1,0.538795288
8105,0,0.168850733
8106,1,0.461400154
8107,0,0.234847923
8108,0,0.285646562
8109,0,0.130140096
8110,0,0.165713618
8111,0,0.392378212
8112,0,0.204111038
8113,0,0.071747984
8114,0,0.06196184
8115,0,0.419862512
8116,0,0.059736041
8117,1,0.541138937
8118,1,0.183818447
8119,0,0.08120564
8120,1,0.03856388
8121,0,0.088894272
8122,0,0.037909184
8123,1,0.264854795
8124,0,0.104154471
8125,1,0.338626244
8126,0,0.471591003
8127,1,0.154354142
8128,1,0.286211933
8129,0,0.068935054
8130,0,0.027635477
8131,0,0.090925044
8132,0,0.110504721
8133,0,0.119161083
8134,0,0.08213498
8135,0,0.072229041
8136,0,0.207247144
8137,0,0.080616712
8138,1,0.165501889
8139,0,0.207693803
8140,0,0.040760412
8141,0,0.082833517
8142,0,0.065606957
8143,0,0.096869645
8144,0,0.025545354
8145,0,0.052383744
8146,0,0.194167572
8147,0,0.140736634
8148,1,0.490429355
8149,0,0.116710088
8150,0,0.425351161
8151,0,0.068339048
8152,0,0.090149699
8153,0,0.073231632
8154,1,0.12520733
8155,1,0.264957008
8156,0,0.046537108
8157,0,0.866737804
8158,0,0.154551859
8159,0,0.200217844
8160,0,0.038825211
8161,0,0.251770695
8162,0,0.042128518
8163,0,0.102959065
8164,1,0.252598793
8165,0,0.167314107
8166,0,0.185135739
8167,0,0.056232802
8168,0,0.100094561
8169,0,0.061909511
8170,0,0.099696981
8171,1,0.494437723
8172,1,0.424595374
8173,0,0.029254866
8174,0,0.192877485
8175,0,0.050248521
8176,0,0.127123381
8177,0,0.089892421
8178,0,0.502857679
8179,0,0.181165892
8180,0,0.066679553
8181,0,0.091673106
8182,0,0.036680554
8183,0,0.051838715
8184,0,0.300631237
8185,1,0.413138308
8186,0,0.214953819
8187,1,0.228597495
8188,0,0.313538353
8189,0,0.841666771
8190,0,0.041975567
8191,0,0.227712979
8192,0,0.145466568
8193,0,0.175213664
8194,0,0.545485561
8195,0,0.247747311
8196,0,0.584730427
8197,0,0.120993141
8198,0,0.203623904
8199,1,0.26500486
8200,0,0.041377683
8201,1,0.236570848
8202,0,0.211402863
8203,0,0.1113357
8204,0,0.044769011
8205,0,0.230351829
8206,0,0.553645069
8207,0,0.04051463
8208,0,0.325812684
8209,0,0.158711911
8210,0,0.083254904
8211,0,0.030332918
8212,0,0.152031282
8213,1,0.104084166
8214,0,0.057396536
8215,0,0.304098592
8216,1,0.655537583
8217,0,0.155963655
8218,0,0.694915734
8219,0,0.103826478
8220,0,0.094029439
8221,1,0.284225711
8222,1,0.725415574
8223,0,0.073477881
8224,0,0.035515272
8225,0,0.26674475
8226,1,0.62599612
8227,0,0.270815764
8228,0,0.115786832
8229,0,0.34163968
8230,0,0.400713279
8231,0,0.096519731
8232,1,0.409942309
8233,0,0.086599673
8234,0,0.083559542
8235,1,0.483198462
8236,0,0.07114797
8237,0,0.064403563
8238,0,0.079704564
8239,0,0.094150455
8240,0,0.149996466
8241,1,0.277324391
8242,0,0.097235992
8243,1,0.213786784
8244,0,0.035688931
8245,0,0.078476279
8246,0,0.063141227
8247,0,0.018948748
8248,0,0.102059301
8249,0,0.211066151
8250,0,0.087271807
8251,0,0.158489261
8252,0,0.372421578
8253,0,0.15777857
8254,1,0.053574184
8255,0,0.079508022
8256,0,0.342556308
8257,0,0.287826341
8258,0,0.160998165
8259,0,0.222082982
8260,0,0.186603669
8261,0,0.117358999
8262,0,0.05050154
8263,0,0.149360893
8264,0,0.035796342
8265,0,0.093339561
8266,1,0.520567996
8267,0,0.185978224
8268,0,0.135699667
8269,0,0.225797366
8270,1,0.218615009
8271,0,0.121535802
8272,0,0.077496313
8273,0,0.255841515
8274,0,0.082976988
8275,0,0.317235238
8276,0,0.425761999
8277,0,0.050543321
8278,0,0.500735742
8279,0,0.070783954
8280,0,0.18572466
8281,0,0.133819469
8282,0,0.072898343
8283,0,0.082893461
8284,0,0.17524819
8285,0,0.314124986
8286,0,0.023265358
8287,0,0.114021088
8288,0,0.102549004
8289,0,0.183044932
8290,0,0.063235563
8291,0,0.152020176
8292,0,0.0802166
8293,0,0.488960165
8294,0,0.10989132
8295,0,0.262276126
8296,0,0.056083793
8297,0,0.162878709
8298,0,0.233403813
8299,1,0.678285208
8300,1,0.356875641
8301,0,0.238779871
8302,1,0.403718197
8303,0,0.20120764
8304,0,0.085468051
8305,0,0.595761691
8306,1,0.163585045
8307,1,0.159678976
8308,0,0.046314192
8309,0,0.0696103
8310,0,0.101220399
8311,0,0.247665708
8312,1,0.194542777
8313,0,0.296642476
8314,0,0.149249191
8315,0,0.036285316
8316,0,0.105394336
8317,0,0.138122881
8318,0,0.106361714
8319,0,0.33810048
8320,0,0.499708876
8321,0,0.268311528
8322,0,0.27128399
8323,0,0.07003711
8324,0,0.125534473
8325,0,0.205116339
8326,0,0.067963725
8327,0,0.100923579
8328,0,0.066232023
8329,0,0.162244118
8330,0,0.229871877
8331,0,0.231680797
8332,0,0.066871876
8333,0,0.30337623
8334,0,0.03741391
8335,1,0.075903223
8336,0,0.163050292
8337,1,0.357537494
8338,0,0.174582918
8339,0,0.168264982
8340,0,0.106285094
8341,0,0.250317144
8342,0,0.149592636
8343,0,0.166266855
8344,1,0.637168877
8345,1,0.196101195
8346,0,0.147552805
8347,0,0.029664601
8348,1,0.140571155
8349,1,0.17652007
8350,1,0.16164647
8351,0,0.200862237
8352,0,0.050775025
8353,1,0.667339141
8354,1,0.066530082
8355,0,0.340194628
8356,0,0.120762946
8357,0,0.09583051
8358,0,0.038715758
8359,1,0.293395422
8360,1,0.025119341
8361,0,0.102397918
8362,0,0.218112219
8363,0,0.046944767
8364,1,0.684455361
8365,1,0.212086797
8366,0,0.096633431
8367,0,0.063334904
8368,0,0.265644131
8369,1,0.38535907
8370,1,0.127992742
8371,0,0.137438229
8372,1,0.281317878
8373,0,0.380819741
8374,0,0.069165912
8375,1,0.457877359
8376,0,0.23379111
8377,1,0.190022981
8378,0,0.053328841
8379,1,0.194278516
8380,1,0.191533192
8381,0,0.101502944
8382,0,0.296342254
8383,0,0.021215643
8384,0,0.275915435
8385,0,0.036218568
8386,0,0.420418522
8387,0,0.172444871
8388,0,0.284242337
8389,1,0.449617892
8390,0,0.054388111
8391,1,0.192934879
8392,0,0.140194831
8393,1,0.229421497
8394,1,0.716580265
8395,0,0.454278189
8396,0,0.189989711
8397,1,0.409380159
8398,1,0.086959411
8399,1,0.556132655
8400,0,0.068528311
8401,0,0.178284123
8402,1,0.199364366
8403,1,0.332835588
8404,0,0.037466478
8405,0,0.373833032
8406,0,0.159921466
8407,0,0.029194345
8408,0,0.074102173
8409,0,0.243114896
8410,0,0.072933027
8411,0,0.332321647
8412,0,0.257114024
8413,1,0.064161776
8414,0,0.113033289
8415,0,0.113777907
8416,0,0.065931125
8417,0,0.104247946
8418,0,0.101819931
8419,0,0.439950387
8420,0,0.10371032
8421,0,0.029699828
8422,0,0.255100493
8423,1,0.552202615
8424,1,0.204620317
8425,1,0.028264303
8426,0,0.037928229
8427,0,0.06720272
8428,1,0.225923184
8429,0,0.195001606
8430,0,0.059986922
8431,0,0.122343916
8432,0,0.118770012
8433,1,0.150770492
8434,0,0.138342882
8435,1,0.193998312
8436,1,0.177871106
8437,0,0.138716553
8438,0,0.069768672
8439,1,0.363396039
8440,0,0.024339596
8441,0,0.082827147
8442,0,0.08384393
8443,0,0.17159651
8444,0,0.058607361
8445,0,0.460425348
8446,0,0.098636669
8447,0,0.153295517
8448,0,0.075518291
8449,1,0.144588492
8450,0,0.087722986
8451,0,0.30320453
8452,0,0.042166379
8453,1,0.12215992
8454,1,0.35933327
8455,0,0.075193222
8456,0,0.218842646
8457,0,0.193785374
8458,0,0.098648253
8459,0,0.468896658
8460,0,0.018446126
8461,1,0.105887241
8462,0,0.317673637
8463,0,0.251812845
8464,1,0.296153902
8465,0,0.067564662
8466,1,0.358167903
8467,0,0.179407946
8468,0,0.228744128
8469,0,0.12948949
8470,0,0.479279897
8471,0,0.021863158
8472,1,0.284630507
8473,0,0.031146509
8474,0,0.055545805
8475,0,0.075338765
8476,1,0.671917653
8477,0,0.281335134
8478,1,0.182568321
8479,0,0.293583198
8480,0,0.275962504
8481,0,0.044751096
8482,0,0.202481147
8483,0,0.168401299
8484,0,0.184096321
8485,1,0.628767525
8486,0,0.020255567
8487,1,0.224844968
8488,0,0.107658931
8489,1,0.880549748
8490,0,0.110394062
8491,1,0.343754061
8492,0,0.235206636
8493,0,0.037712015
8494,1,0.539060112
8495,0,0.302185393
8496,1,0.184264422
8497,0,0.075260818
8498,0,0.046352357
8499,0,0.278331019
8500,0,0.124207946
8501,0,0.172345623
8502,0,0.07435464
8503,0,0.05149657
8504,0,0.167624605
8505,1,0.258295685
8506,0,0.11182968
8507,0,0.093496903
8508,0,0.209458086
8509,0,0.02322978
8510,0,0.292374032
8511,1,0.352923341
8512,0,0.200425965
8513,0,0.093632723
8514,0,0.114263056
8515,0,0.101176429
8516,0,0.191467906
8517,0,0.181074937
8518,0,0.020048682
8519,1,0.372775376
8520,0,0.027594998
8521,0,0.130978667
8522,0,0.181119337
8523,0,0.035620717
8524,1,0.497513314
8525,0,0.061721459
8526,0,0.068316981
8527,0,0.03109231
8528,0,0.05862145
8529,0,0.120297972
8530,0,0.230105676
8531,0,0.196009144
8532,1,0.070442376
8533,1,0.183470557
8534,0,0.037375205
8535,0,0.051522746
8536,1,0.100195011
8537,0,0.384192218
8538,0,0.12908034
8539,0,0.2024089
8540,0,0.110268978
8541,0,0.366196798
8542,0,0.120851333
8543,0,0.247949557
8544,1,0.077695951
8545,0,0.154912071
8546,0,0.26385502
8547,0,0.30557055
8548,0,0.463884772
8549,0,0.253932566
8550,0,0.045336512
8551,1,0.602286984
8552,0,0.100680216
8553,0,0.041948944
8554,0,0.553586096
8555,1,0.036425909
8556,0,0.067673849
8557,0,0.246452572
8558,0,0.064430446
8559,0,0.314674705
8560,0,0.217619486
8561,0,0.070317964
8562,0,0.059178531
8563,1,0.606227145
8564,1,0.310665599
8565,0,0.32186645
8566,1,0.334112874
8567,1,0.237961969
8568,0,0.031256921
8569,0,0.311922887
8570,0,0.045332718
8571,0,0.059770634
8572,0,0.342962915
8573,0,0.411976325
8574,0,0.056231129
8575,0,0.28736124
8576,0,0.214719369
8577,0,0.274621559
8578,1,0.548749442
8579,0,0.348575727
8580,0,0.055762684
8581,0,0.224160433
8582,0,0.286690505
8583,0,0.051601781
8584,0,0.133259604
8585,0,0.012671923
8586,1,0.314812163
8587,0,0.603293512
8588,0,0.174777737
8589,0,0.153668758
8590,0,0.062497422
8591,1,0.102723218
8592,0,0.096649759
8593,0,0.228143464
8594,0,0.133385468
8595,0,0.122447473
8596,1,0.215312844
8597,0,0.142624563
8598,1,0.443609781
8599,0,0.166709522
8600,0,0.041993188
8601,1,0.252716467
8602,0,0.46213502
8603,0,0.248350617
8604,1,0.693784039
8605,0,0.208146137
8606,0,0.17781795
8607,0,0.060971998
8608,0,0.296094327
8609,0,0.289435273
8610,0,0.057655551
8611,0,0.047770301
8612,0,0.134264151
8613,0,0.145874288
8614,0,0.25943172
8615,0,0.24635126
8616,0,0.097819061
8617,0,0.05186453
8618,0,0.128363697
8619,0,0.129242855
8620,0,0.069008724
8621,0,0.08921501
8622,0,0.103620255
8623,0,0.246876846
8624,0,0.523975987
8625,0,0.267421194
8626,1,0.10211185
8627,1,0.160418077
8628,0,0.264995085
8629,0,0.074436708
8630,0,0.067035478
8631,0,0.582844049
8632,0,0.073311146
8633,0,0.063142814
8634,0,0.166002188
8635,0,0.056917602
8636,1,0.211046988
8637,1,0.125550794
8638,0,0.042096964
8639,0,0.066721518
8640,0,0.026356258
8641,0,0.202921249
8642,1,0.370962747
8643,0,0.546151591
8644,0,0.089677325
8645,0,0.117493437
8646,0,0.100944487
8647,0,0.053366721
8648,0,0.081662695
8649,1,0.355193317
8650,0,0.112474012
8651,0,0.066625992
8652,0,0.078329836
8653,0,0.34456781
8654,0,0.177473388
8655,0,0.396847609
8656,0,0.029999095
8657,0,0.042661397
8658,1,0.196741996
8659,0,0.487492863
8660,0,0.033118799
8661,0,0.042574192
8662,0,0.186212374
8663,1,0.598518441
8664,0,0.064585068
8665,0,0.155800952
8666,0,0.216401532
8667,0,0.111983325
8668,0,0.18368613
8669,0,0.084390814
8670,0,0.154092172
8671,0,0.233081875
8672,1,0.409670946
8673,0,0.131688551
8674,1,0.503628549
8675,1,0.387296346
8676,0,0.427259723
8677,0,0.201473645
8678,0,0.494898978
8679,0,0.163772595
8680,1,0.116448909
8681,1,0.212657952
8682,0,0.100828796
8683,0,0.151976697
8684,1,0.213152548
8685,0,0.168001912
8686,0,0.066705601
8687,0,0.509484339
8688,0,0.473225243
8689,1,0.183086952
8690,0,0.426402049
8691,0,0.161875665
8692,0,0.087119746
8693,0,0.049295511
8694,1,0.394919302
8695,0,0.614190584
8696,0,0.080108205
8697,0,0.05379215
8698,0,0.23261167
8699,0,0.193356648
8700,0,0.224454218
8701,0,0.11679111
8702,0,0.051777584
8703,0,0.094772469
8704,0,0.18640247
8705,0,0.304160549
8706,0,0.086387107
8707,1,0.471334754
8708,1,0.26693301
8709,0,0.587939713
8710,0,0.193880987
8711,0,0.211001859
8712,0,0.751468354
8713,0,0.124955371
8714,0,0.142580492
8715,0,0.322357619
8716,0,0.195044448
8717,0,0.053962397
8718,0,0.23616272
8719,1,0.160423282
8720,0,0.16441858
8721,0,0.110490507
8722,0,0.024069647
8723,0,0.152616007
8724,1,0.157774813
8725,0,0.128787038
8726,0,0.066791862
8727,1,0.405969635
8728,0,0.137122686
8729,0,0.102388154
8730,0,0.272488037
8731,0,0.0271716
8732,0,0.097680877
8733,0,0.043375788
8734,1,0.28219114
8735,1,0.632405407
8736,0,0.041148132
8737,0,0.197282704
8738,0,0.062086457
8739,0,0.095180632
8740,0,0.302106284
8741,0,0.061824816
8742,0,0.030422008
8743,0,0.128995633
8744,0,0.028319624
8745,1,0.638927785
8746,0,0.131098093
8747,0,0.05041957
8748,0,0.057171023
8749,1,0.590212429
8750,0,0.22853394
8751,0,0.061312031
8752,0,0.1358983
8753,0,0.123515458
8754,0,0.045591693
8755,0,0.108078075
8756,1,0.440877143
8757,1,0.206538233
8758,0,0.278515134
8759,0,0.042328973
8760,0,0.299504131
